Year,Day,Hour,Solar_Wm2,Rain_mm,Wind_ms.1,Tair_C,Tsoil_C,D_kPa
2010,113,22,0,0,7.21,0.651519018,-0.080554343,0.141256379
2010,113,23,0,0,6.69,0.701519018,-0.080554343,0.137325847
2010,114,0,0,0,5.98,0.249796057,-0.080554343,0.126511333
2010,114,1,0,0,5.27,-0.010203943,-0.080554343,0.117428485
2010,114,2,0,0,4.56,-0.040112748,-0.080554343,0.110754759
2010,114,3,0,0,3.95,-0.170112748,-0.180554343,0.108648944
2010,114,4,0,0,3.34,-0.496826281,-0.340554343,0.105424969
2010,114,5,0,0,2.73,-0.616826281,-0.460554343,0.103862339
2010,114,6,74.787,0,2.52,-0.292194792,-0.760554343,0.134930229
2010,114,7,232.29,0,2.3,0.717805208,-0.790554343,0.173977306
2010,114,8,423,0,2.08,2.471874154,-0.790554343,0.227911853
2010,114,9,598.36,0,1.97,3.861874154,-0.790554343,0.309809023
2010,114,10,732.96,0,1.86,7.316774233,-0.790554343,0.459468826
2010,114,11,819.12,0,1.75,8.706774233,-0.370554343,0.569356483
2010,114,12,825.9,0,1.73,9.780875988,-0.120554343,0.636588471
2010,114,13,795.78,0.318825292,1.7,10.28087599,0.299445657,0.682398318
2010,114,14,741.91,0,1.67,10.27525819,0.419445657,0.705136995
2010,114,15,623.07,0,2.18,10.09525819,0.769445657,0.699222625
2010,114,16,468.17,0,2.7,9.899786117,0.769445657,0.692752318
2010,114,17,311.32,0,3.22,9.719786117,0.769445657,0.687157004
2010,114,18,143.51,0,2.99,7.149080514,0.909445657,0.545143866
2010,114,19,0,0,2.77,5.609080514,0.909445657,0.459055973
2010,114,20,0,0,2.55,3.264913142,0.909445657,0.36128894
2010,114,21,0,0,2.39,2.734913142,0.909445657,0.341734449
2010,114,22,0,0,2.23,2.061519018,0.909445657,0.319814742
2010,114,23,0,0,2.07,1.541519018,0.909445657,0.302759785
2010,115,0,0,0,2.18,1.099796057,0.909445657,0.293550072
2010,115,1,0,0,2.29,0.859796057,0.909445657,0.288885737
2010,115,2,0,0,2.4,0.839887252,0.909445657,0.288984174
2010,115,3,0,0,2.36,0.639887252,0.529445657,0.284729247
2010,115,4,0,0,2.33,0.223173719,-0.010554343,0.275927904
2010,115,5,0,0,2.29,0.023173719,-0.670554343,0.271973306
2010,115,6,79.259,0,2.89,1.287805208,-1.350554343,0.332135759
2010,115,7,239.08,0,3.48,3.237805208,-1.380554343,0.417286058
2010,115,8,383.68,0,4.08,5.921874154,-1.380554343,0.542206042
2010,115,9,541.5,0,4.82,6.911874154,-1.190554343,0.589004222
2010,115,10,662.51,0,5.55,9.976774233,-0.390554343,0.7365633
2010,115,11,642.42,0,6.29,10.96677423,0.319445657,0.799115427
2010,115,12,647.51,0,6.61,11.93087599,0.319445657,0.852071778
2010,115,13,623.81,0,6.94,12.32087599,0.629445657,0.874739729
2010,115,14,574.01,0,7.27,12.21525819,0.839445657,0.869753879
2010,115,15,482.29,0,7.07,12.06525819,0.849445657,0.84870287
2010,115,16,362.76,0,6.86,11.88978612,0.919445657,0.826002454
2010,115,17,272.21,0,6.66,11.73978612,1.129445657,0.805208583
2010,115,18,126.61,0,5.81,9.189080514,1.129445657,0.642918572
2010,115,19,0,0,4.96,7.689080514,1.119445657,0.545872956
2010,115,20,0,0,4.12,5.364913142,1.119445657,0.432652341
2010,115,21,0,0,3.88,4.664913142,1.119445657,0.40254391
2010,115,22,0,0.154873562,3.64,3.811519018,1.119445657,0.369883983
2010,115,23,0,0,3.4,3.111519018,1.119445657,0.343592369
2010,116,0,0,0,3.48,2.069796057,1.119445657,0.307207615
2010,116,1,0,0,3.56,1.229796057,1.119445657,0.277983374
2010,116,2,0,0,3.65,0.609887252,1.119445657,0.254967453
2010,116,3,0,0,2.92,0.149887252,1.119445657,0.244075961
2010,116,4,0,0,2.2,-0.526826281,1.119445657,0.229824471
2010,116,5,0,0,1.47,-0.996826281,1.119445657,0.21985915
2010,116,6,82.153,0,1.66,-0.052194792,0.639445657,0.256584001
2010,116,7,241.13,0,1.86,1.577805208,0.549445657,0.311729444
2010,116,8,432.01,0,2.05,3.951874154,0.549445657,0.395454034
2010,116,9,608.34,0,2.14,5.271874154,0.549445657,0.459231541
2010,116,10,743.42,0,2.23,8.666774233,0.549445657,0.610618237
2010,116,11,837.33,0,2.32,9.986774233,0.549445657,0.69887643
2010,116,12,843.67,0,3.23,11.33087599,1.079445657,0.786555189
2010,116,13,812.72,0,4.15,12.09087599,1.079445657,0.848931659
2010,116,14,761.83,0,5.06,12.35525819,1.079445657,0.885451037
2010,116,15,640.39,0,4.77,12.16525819,1.079445657,0.87298492
2010,116,16,482.18,0,4.49,11.95978612,1.079445657,0.859837489
2010,116,17,318.29,0,4.21,11.76978612,1.079445657,0.847779564
2010,116,18,149.34,0,3.63,8.909080514,1.429445657,0.668159894
2010,116,19,0,0,3.04,7.099080514,1.429445657,0.561221161
2010,116,20,0,0,2.46,4.474913142,1.429445657,0.442037644
2010,116,21,0,0,2.16,4.014913142,1.429445657,0.432292464
2010,116,22,0,0,1.86,3.411519018,1.429445657,0.41900755
2010,116,23,0,0,1.57,2.951519018,1.429445657,0.410821586
2010,117,0,0,0,1.39,2.769796057,1.429445657,0.419018629
2010,117,1,0,0,1.22,2.789796057,1.429445657,0.433089276
2010,117,2,0,0,1.05,3.029887252,1.429445657,0.454250714
2010,117,3,0,0,1.11,2.799887252,1.429445657,0.449538055
2010,117,4,0,0,1.16,2.363173719,1.429445657,0.438467693
2010,117,5,0,0,1.21,2.133173719,1.429445657,0.43415325
2010,117,6,87.766,0,1.42,3.327805208,0.819445657,0.481610502
2010,117,7,251.12,0,1.62,5.207805208,0.719445657,0.562044541
2010,117,8,434.95,0,1.83,7.831874154,0.719445657,0.690211861
2010,117,9,611.15,0.053470415,1.17,9.031874154,0.719445657,0.75272891
2010,117,10,746.01,0.165495019,0.52,12.30677423,0.719445657,0.943584019
2010,117,11,821.54,0,0,13.50677423,0.719445657,1.029708525
2010,117,12,827.49,0,1.143372205,14.74087599,1.289445657,1.120150747
2010,117,13,797.05,0,2.88444102,15.40087599,1.289445657,1.17401345
2010,117,14,753.09,0,4.641745361,15.55525819,1.289445657,1.191394843
2010,117,15,633.33,0,4.850917439,15.61525819,3.059445657,1.183914499
2010,117,16,477.36,0,5.076100866,15.64978612,4.709445657,1.174155795
2010,117,17,313.59,0,5.289272162,15.70978612,5.779445657,1.166733554
2010,117,18,148.4,0,4.8527621,13.01908051,6.089445657,0.95427969
2010,117,19,0,0,4.432978683,11.36908051,5.479445657,0.832918539
2010,117,20,0,0,4.010349112,8.904913142,5.479445657,0.686887747
2010,117,21,0,0,4.568084938,8.754913142,5.479445657,0.68146835
2010,117,22,0,0,5.187070464,8.461519018,5.479445657,0.669586566
2010,117,23,0,0,5.851768963,8.311519018,5.479445657,0.664419025
2010,118,0,0,0,6.203781105,7.589796057,5.409445657,0.620702549
2010,118,1,0,0,6.551831805,7.069796057,4.869445657,0.587217952
2010,118,2,0,0,6.904983707,6.779887252,3.679445657,0.564054968
2010,118,3,0,0,6.935416354,6.479887252,3.369445657,0.540396952
2010,118,4,0,0,6.968536432,5.973173719,3.049445657,0.509739954
2010,118,5,0,0,7.008708868,5.683173719,2.639445657,0.487745982
2010,118,6,71.855,0,6.756581976,6.047805208,2.149445657,0.550803366
2010,118,7,200.75,0,6.645329187,7.107805208,2.129445657,0.641748784
2010,118,8,315.56,0,6.668163165,8.911874154,2.129445657,0.775714785
2010,118,9,442.47,0,7.392171535,9.851874154,2.129445657,0.826455089
2010,118,10,539.51,0,8.107243675,12.87677423,2.129445657,1.012305038
2010,118,11,782.77,0,8.826018355,13.81677423,2.129445657,1.079422645
2010,118,12,788.19,0,10.11998518,15.19087599,2.129445657,1.187812797
2010,118,13,759.12,0,11.46982999,15.98087599,2.129445657,1.25799199
2010,118,14,743.16,0,12.86459482,16.27525819,3.359445657,1.291174423
2010,118,15,625.27,0,13.62960381,16.08525819,5.009445657,1.280262297
2010,118,16,471.77,0,14.40042013,15.86978612,6.159445657,1.267172015
2010,118,17,314.11,0,15.19055628,15.67978612,6.899445657,1.256754461
2010,118,18,149.89,0,15.0714631,13.39908051,7.219445657,1.051333127
2010,118,19,0,0,14.97179014,12.15908051,6.779445657,0.936298646
2010,118,20,0,0,14.87847102,10.10491314,6.079445657,0.785550137
2010,118,21,0,0,15.12644373,9.384913142,5.549445657,0.703110713
2010,118,22,0,0,15.42574471,8.521519018,5.059445657,0.617039686
2010,118,23,0,0,15.76542102,7.801519018,4.579445657,0.540083339
2010,119,0,0,0,15.7581122,6.859796057,4.119445657,0.496120027
2010,119,1,0,0,15.79642998,6.129796057,3.669445657,0.462475797
2010,119,2,0,0,15.8640474,5.609887252,3.189445657,0.436994208
2010,119,3,0,0,15.56511805,4.939887252,2.699445657,0.410784693
2010,119,4,0,0,15.2756702,4.053173719,2.239445657,0.380088737
2010,119,5,0,0,14.97871824,3.383173719,2.239445657,0.357511434
2010,119,6,43.084,0,13.8827807,2.257805208,2.109445657,0.324267084
2010,119,7,117.7,0,12.90678116,1.827805208,1.939445657,0.309212107
2010,119,8,261.39,0,12.08182519,2.131874154,1.849445657,0.310433258
2010,119,9,365.76,0,11.36046214,2.581874154,1.849445657,0.346183887
2010,119,10,445.51,0.53906167,10.7425928,5.096774233,1.849445657,0.442376688
2010,119,11,421.23,0,10.21,5.546774233,1.849445657,0.485035536
2010,119,12,424.02,0,9.79,5.720875988,1.869445657,0.486837399
2010,119,13,408.35,0.999597178,9.37,5.330875988,1.999445657,0.470118702
2010,119,14,559.42,1.939278441,8.96,4.425258193,1.919445657,0.437531113
2010,119,15,470.89,0,8.55,4.165258193,1.799445657,0.454112992
2010,119,16,355.66,0.000272345,8.14,3.879786117,1.629445657,0.469874234
2010,119,17,178.28,0,7.73,3.619786117,1.569445657,0.486970957
2010,119,18,85.767,0.53906167,7.07,0.889080514,1.569445657,0.344469776
2010,119,19,0,0,6.4,-0.800919486,1.569445657,0.245258655
2010,119,20,0,0,5.73,-3.305086858,1.569445657,0.14467916
2010,119,21,0,0,5.89,-3.295086858,1.569445657,0.150577283
2010,119,22,0,0,6.06,-3.428480982,1.569445657,0.154781217
2010,119,23,0,0,6.22,-3.428480982,1.569445657,0.160255595
2010,120,0,0,0,5.36,-4.080203943,1.569445657,0.146337103
2010,120,1,0,0,4.5,-4.530203943,1.569445657,0.135301163
2010,120,2,0,0,3.64,-4.760112748,1.569445657,0.126828717
2010,120,3,0,0,3.29,-5.000112748,1.569445657,0.12400821
2010,120,4,0,0,2.94,-5.446826281,1.569445657,0.11939555
2010,120,5,0,0,2.59,-5.676826281,1.569445657,0.11716111
2010,120,6,93.981,0,3.38,-5.262194792,0.439445657,0.132463146
2010,120,7,251.41,0,4.16,-4.152194792,-0.200554343,0.156694576
2010,120,8,432.55,0,4.94,-2.298125846,-0.420554343,0.1942125
2010,120,9,604.07,0,5.5,-1.018125846,-0.420554343,0.245831334
2010,120,10,735.01,0,6.05,2.346774233,-0.420554343,0.351261202
2010,120,11,580.54,0,6.6,3.626774233,-0.420554343,0.421236219
2010,120,12,584.21,0,6.9,4.350875988,-0.420554343,0.434102328
2010,120,13,562.59,0,7.19,4.510875988,-0.420554343,0.430188524
2010,120,14,605.63,1.881904414,7.48,4.155258193,-0.280554343,0.410872661
2010,120,15,510.03,0.671875281,7.1,3.965258193,-0.080554343,0.406345377
2010,120,16,385.61,0,6.71,3.769786117,0.049445657,0.402070932
2010,120,17,253.61,0.080341795,6.33,3.579786117,0.099445657,0.397808188
2010,120,18,123.78,0,5.52,1.599080514,0.099445657,0.305431057
2010,120,19,0,0,4.71,0.649080514,0.099445657,0.243750906
2010,120,20,0,0,3.9,-1.105086858,0.099445657,0.174400716
2010,120,21,0,0,3.28,-1.635086858,0.099445657,0.163637185
2010,120,22,0,0,2.66,-2.298480982,0.099445657,0.152378879
2010,120,23,0,0,2.03,-2.828480982,0.099445657,0.143158844
2010,121,0,0,0,1.9,-3.190203943,-0.200554343,0.138757141
2010,121,1,0,0,1.77,-3.360203943,-0.790554343,0.13620567
2010,121,2,0,0,1.63,-3.300112748,-1.350554343,0.136309473
2010,121,3,0,0,1.35,-3.520112748,-1.980554343,0.132369986
2010,121,4,0,0,1.06,-3.946826281,-2.610554343,0.126539189
2010,121,5,0,0,0.77,-4.166826281,-3.240554343,0.122870096
2010,121,6,122.18,0,1.06,-3.472194792,-3.830554343,0.134882469
2010,121,7,320.45,0,1.35,-2.102194792,-3.830554343,0.157177506
2010,121,8,481.73,0,1.64,0.021874154,-3.830554343,0.194996886
2010,121,9,646.67,0,3.13,1.271874154,-3.410554343,0.26636853
2010,121,10,786.64,0,4.62,4.606774233,-2.780554343,0.397466939
2010,121,11,597.21,0,6.11,5.856774233,-2.130554343,0.490925793
2010,121,12,604.55,0,6.66,6.460875988,-1.580554343,0.514338013
2010,121,13,571.37,0,7.21,6.490875988,-1.180554343,0.517789686
2010,121,14,526.51,0,7.75,6.015258193,-0.860554343,0.503281802
2010,121,15,448.3,0,7.38,6.115258193,-0.430554343,0.524221221
2010,121,16,341.18,0,7.01,6.209786117,-0.210554343,0.545273085
2010,121,17,265.91,0,6.64,6.309786117,-0.060554343,0.566257354
2010,121,18,130.79,0,6.21,4.269080514,0.109445657,0.453676831
2010,121,19,0,0,5.79,3.279080514,0.189445657,0.384816307
2010,121,20,0,0,5.37,1.464913142,0.189445657,0.300615614
2010,121,21,0,0,4.67,0.974913142,0.189445657,0.28142521
2010,121,22,0,1.829704943,3.97,0.341519018,0.189445657,0.26021598
2010,121,23,0,0,3.27,-0.138480982,0.189445657,0.243083992
2010,122,0,0,0,2.99,-0.410203943,0.189445657,0.233292067
2010,122,1,0,0,2.71,-0.470203943,0.189445657,0.227530299
2010,122,2,0,0,2.42,-0.310112748,0.079445657,0.225375642
2010,122,3,0,0,2.26,-0.630112748,-0.310554343,0.208013489
2010,122,4,0,0,2.1,-1.146826281,-0.640554343,0.188456385
2010,122,5,0,0,1.946124354,-1.466826281,-1.050554343,0.171883213
2010,122,6,116.85,0,1.81,-1.042194792,-1.240554343,0.205733987
2010,122,7,300.82,0,1.7,0.067805208,-1.240554343,0.251421665
2010,122,8,445.56,0,1.58,1.921874154,-1.240554343,0.317239669
2010,122,9,597,0,1.7,2.521874154,-1.240554343,0.363603175
2010,122,10,725.52,0,1.83,5.196774233,-1.240554343,0.475986644
2010,122,11,792.07,0.080977267,1.96,5.806774233,-0.760554343,0.53270634
2010,122,12,801.59,0.034587824,2.35,6.640875988,-0.380554343,0.566001098
2010,122,13,757.56,0.097590316,2.75,6.910875988,-0.050554343,0.578620208
2010,122,14,698.45,0.455451734,3.14,6.665258193,0.229445657,0.570572444
2010,122,15,594.98,1.620816276,3.5,6.375258193,0.489445657,0.553629406
2010,122,16,453.27,0.27570399,3.86,6.059786117,0.489445657,0.535790123
2010,122,17,317.87,0.029776394,4.22,5.769786117,0.559445657,0.519551695
2010,122,18,157.54,0,3.37,3.049080514,0.619445657,0.384560279
2010,122,19,0,0,2.53,1.369080514,0.619445657,0.295535824
2010,122,20,0,0,1.69,-1.135086858,0.619445657,0.202264131
2010,122,21,0,0,1.47,-1.205086858,0.619445657,0.201524952
2010,122,22,0,0,1.26,-1.428480982,0.619445657,0.198255269
2010,122,23,0,0,1.04,-1.498480982,0.619445657,0.197551316
2010,123,0,0,0,0.88,-1.830203943,0.619445657,0.190493905
2010,123,1,0,0,0.72,-1.960203943,0.249445657,0.186427025
2010,123,2,0,0,0.55,-1.880112748,-0.440554343,0.185001422
2010,123,3,0,0,0.81,-2.090112748,-1.260554343,0.180708124
2010,123,4,0,0,1.06,-2.516826281,-2.100554343,0.17342931
2010,123,5,0,0,1.32,-2.736826281,-2.920554343,0.169049403
2010,123,6,130.27,0,1.97,-1.822194792,-3.500554343,0.203375203
2010,123,7,329.54,0,2.63,-0.232194792,-3.500554343,0.252328566
2010,123,8,497.99,0,3.28,2.111874154,-3.500554343,0.325907715
2010,123,9,666.06,0.004992993,3.64,3.591874154,-2.680554343,0.403960066
2010,123,10,808.68,0.065907506,4,7.146774233,-1.670554343,0.565533626
2010,123,11,873.38,0.032953753,4.37,8.626774233,-0.830554343,0.672795558
2010,123,12,883.65,0.032953753,4.85,9.960875988,-0.300554343,0.735105072
2010,123,13,835.08,0.032953753,5.33,10.73087599,0.359445657,0.774408771
2010,123,14,792.49,0.032953753,5.82,10.98525819,0.759445657,0.788830396
2010,123,15,675.41,0.004992993,5.56,11.02525819,0.759445657,0.781336773
2010,123,16,515.06,0,5.31,11.03978612,0.769445657,0.772183622
2010,123,17,348.61,0,5.05,11.07978612,0.899445657,0.764716505
2010,123,18,174.06,0,4.61,8.209080514,0.899445657,0.598890203
2010,123,19,0,0,4.16,6.379080514,0.899445657,0.499403937
2010,123,20,0,0,3.72,3.734913142,0.899445657,0.390366391
2010,123,21,0,0,3.74,3.494913142,0.899445657,0.390009999
2010,123,22,0,0,3.77,3.101519018,0.899445657,0.385356913
2010,123,23,0,0,3.8,2.861519018,0.899445657,0.385415853
2010,124,0,0,0,3.8,2.699796057,0.899445657,0.39485329
2010,124,1,0,0,3.8,2.749796057,0.899445657,0.41035581
2010,124,2,0,0,3.8,3.009887252,0.899445657,0.432047643
2010,124,3,0,0,3.96,2.849887252,0.899445657,0.428928577
2010,124,4,0,0,4.12,2.493173719,0.899445657,0.420170412
2010,124,5,0,0,4.28,2.333173719,0.279445657,0.417256339
2010,124,6,132.07,0,4.97,3.717805208,-0.300554343,0.475492406
2010,124,7,328.61,0,5.67,5.797805208,-0.300554343,0.569398607
2010,124,8,496.37,0,6.37,8.611874154,-0.300554343,0.714804926
2010,124,9,662.74,0,6.4,9.811874154,-0.300554343,0.788888795
2010,124,10,803.92,0,6.43,13.08677423,0.249445657,0.997813072
2010,124,11,874.25,0,6.46,14.28677423,0.469445657,1.097670474
2010,124,12,884.33,0,7.15,15.30087599,1.019445657,1.171644734
2010,124,13,835.69,0,7.84,15.74087599,1.019445657,1.205256839
2010,124,14,796.44,0,8.53,15.67525819,1.019445657,1.200589115
2010,124,15,679.09,0,8.52,15.48525819,1.019445657,1.186176736
2010,124,16,518.39,0,8.51,15.28978612,1.539445657,1.171960274
2010,124,17,348.68,0,8.51,15.09978612,3.009445657,1.15801616
2010,124,18,175.36,0,7.03,12.30908051,3.779445657,0.915996073
2010,124,19,0,0,5.55,10.55908051,3.529445657,0.766148044
2010,124,20,0,0,4.07,7.994913142,3.529445657,0.597493076
2010,124,21,0,0,3.61,7.224913142,3.529445657,0.559134438
2010,124,22,0,0,3.14,6.321519018,3.529445657,0.518782736
2010,124,23,0,0,2.68,5.561519018,3.529445657,0.486233501
2010,125,0,0,0,2.84,5.519796057,3.529445657,0.508502631
2010,125,1,0,0,3,5.679796057,3.529445657,0.537676086
2010,125,2,0,0,3.160015823,6.069887252,3.529445657,0.576352887
2010,125,3,0,0,3.080405817,5.489887252,3.529445657,0.542601133
2010,125,4,0,0,3.011345214,4.703173719,3.529445657,0.502807886
2010,125,5,0,0,2.94244796,4.123173719,2.939445657,0.472024411
2010,125,6,134.88,0,2.82150669,5.557805208,2.269445657,0.53695869
2010,125,7,330.4,0,2.846840354,7.677805208,2.269445657,0.641556604
2010,125,8,497.47,0,3.031996042,10.54187415,2.269445657,0.804679284
2010,125,9,663.08,0,3.776373922,11.63187415,2.269445657,0.878122323
2010,125,10,803.64,0,4.541816817,14.78677423,2.269445657,1.095513065
2010,125,11,860.55,0,5.308643895,15.87677423,2.269445657,1.192818469
2010,125,12,870.27,0,6.031931697,17.01087599,2.269445657,1.308024692
2010,125,13,822.38,0,6.755360834,17.56087599,2.269445657,1.379452843
2010,125,14,791.77,0,7.480748626,17.61525819,3.679445657,1.408652173
2010,125,15,675.43,0,7.906819841,17.54525819,5.539445657,1.419713329
2010,125,16,516.11,0,8.347035402,17.44978612,6.869445657,1.428143054
2010,125,17,356.03,0,8.780689039,17.37978612,7.729445657,1.439279586
2010,125,18,180.33,0,7.834743136,14.62908051,8.039445657,1.17393507
2010,125,19,0.286,0,6.933318109,12.91908051,7.309445657,1.018624206
2010,125,20,0,0,6.101778429,10.40491314,6.619445657,0.834016803
2010,125,21,0,0,7.425961217,10.03491314,6.619445657,0.809912309
2010,125,22,0,0,8.792275018,9.521519018,6.349445657,0.778906084
2010,125,23,0,0,10.16220941,9.141519018,5.949445657,0.755527337
2010,126,0,0,0,9.024771465,8.219796057,5.949445657,0.697714186
2010,126,1,0,0,7.906301284,7.499796057,5.789445657,0.65245227
2010,126,2,0,0,6.8045426,6.999887252,5.789445657,0.618723306
2010,126,3,0,0,6.873718062,6.429887252,5.229445657,0.585412847
2010,126,4,0,0,6.950913609,5.663173719,4.599445657,0.546146908
2010,126,5,0,0,7.028869041,5.103173719,3.929445657,0.516432131
2010,126,6,135.37,0,7.008031107,5.807805208,3.159445657,0.549849373
2010,126,7,326.75,0,6.981754794,7.197805208,3.159445657,0.615065275
2010,126,8,482.15,0,6.964194139,9.341874154,3.159445657,0.724802343
2010,126,9,641.63,0,7.526944931,10.31187415,3.159445657,0.79089272
2010,126,10,776.97,0,8.138525665,13.35677423,3.159445657,0.988025498
2010,126,11,862.18,0,8.788748489,14.32677423,3.159445657,1.073530165
2010,126,12,871.72,0,9.27760745,15.08087599,3.159445657,1.126681001
2010,126,13,823.74,0,9.774456507,15.27087599,3.159445657,1.140466653
2010,126,14,650.48,0,10.27611794,14.94525819,3.569445657,1.11637217
2010,126,15,555.17,0,10.07289432,14.62525819,4.939445657,1.100470642
2010,126,16,424.63,0,9.947713305,14.28978612,5.899445657,1.084130968
2010,126,17,355.47,0,9.903534723,13.96978612,6.489445657,1.069503805
2010,126,18,181.29,0,8.37004779,10.82908051,6.599445657,0.827264085
2010,126,19,4.248,0,6.96,8.729080514,5.909445657,0.67770566
2010,126,20,0,0,5.56,5.824913142,5.909445657,0.518770601
2010,126,21,0,0,5.02,4.824913142,5.909445657,0.482363574
2010,126,22,0,0,4.47,3.671519018,5.909445657,0.444575911
2010,126,23,0,0,3.93,2.671519018,5.909445657,0.415702997
2010,127,0,0,0,3.54,1.089796057,5.909445657,0.354435461
2010,127,1,0,0,3.15,-0.290203943,5.909445657,0.30489019
2010,127,2,0,0,2.75,-1.450112748,5.129445657,0.264989272
2010,127,3,0,0,2.86,-2.020112748,3.889445657,0.254238248
2010,127,4,0,0,2.97,-2.796826281,2.709445657,0.240557845
2010,127,5,0,0,3.08,-3.356826281,1.539445657,0.231920967
2010,127,6,144.34,0,2.98,-2.182194792,0.599445657,0.274865258
2010,127,7,343.56,0,2.88,-0.322194792,0.449445657,0.338228229
2010,127,8,512.8,0,2.78,2.281874154,0.449445657,0.433906397
2010,127,9,681.35,0,3,3.801874154,0.449445657,0.509753199
2010,127,10,824.41,0,3.23,7.396774233,0.449445657,0.68554248
2010,127,11,895.76,0,3.45,8.926774233,0.449445657,0.792002518
2010,127,12,905.5,0,3.41,10.15087599,0.449445657,0.859568584
2010,127,13,855.65,0,3.402425605,10.79087599,0.779445657,0.896951258
2010,127,14,815.68,0,3.549028036,10.93525819,0.779445657,0.90630715
2010,127,15,696.49,0,3.425390489,10.84525819,1.109445657,0.894332515
2010,127,16,533.25,0,3.318086798,10.73978612,1.109445657,0.881468889
2010,127,17,365.8,0,3.206571378,10.63978612,1.149445657,0.868719046
2010,127,18,187.82,0,2.718896835,7.949080514,1.769445657,0.717069886
2010,127,19,7.98,0,2.25,6.299080514,1.769445657,0.636057427
2010,127,20,0,0,1.81,3.834913142,1.769445657,0.534411557
2010,127,21,0,0,1.445441109,3.114913142,1.769445657,0.495173682
2010,127,22,0,0,1.538375767,2.261519018,1.769445657,0.453524235
2010,127,23,0,0,2.056817931,1.541519018,1.769445657,0.418056608
2010,128,0,0,0,2.27,1.449796057,1.769445657,0.418811477
2010,128,1,0,0,2.55,1.559796057,1.769445657,0.425664929
2010,128,2,0,0,2.83,1.889887252,1.769445657,0.439467652
2010,128,3,0,0,3.32,2.429887252,1.769445657,0.469996062
2010,128,4,0,0,3.8,2.763173719,1.409445657,0.494138421
2010,128,5,0,0,4.28,3.293173719,0.739445657,0.52562025
2010,128,6,142.08,0,5.16,4.347805208,0.439445657,0.543158276
2010,128,7,333.74,0,6.04,6.077805208,0.439445657,0.596019619
2010,128,8,449.06,0,6.92,8.561874154,0.439445657,0.69585867
2010,128,9,595.76,0,7.03,9.681874154,0.439445657,0.747509318
2010,128,10,720.28,0,7.14,12.88677423,0.439445657,0.924756131
2010,128,11,758.34,0,7.25,14.00677423,0.469445657,0.996979411
2010,128,12,766.44,0,7.442633942,15.37087599,0.759445657,1.124243997
2010,128,13,724.24,0,7.725393194,16.16087599,1.219445657,1.217568059
2010,128,14,687.18,0,8.106108808,16.45525819,1.219445657,1.274502742
2010,128,15,587.04,0,7.963774231,16.73525819,2.549445657,1.316155298
2010,128,16,449.89,0,7.93237039,16.99978612,4.279445657,1.356988799
2010,128,17,348.52,0,8.024063808,17.28978612,5.549445657,1.400916403
2010,128,18,180.13,0,6.848839318,14.18908051,6.229445657,1.104808301
2010,128,19,9.99,0,5.690219679,12.12908051,5.749445657,0.923870096
2010,128,20,0,0,4.550703242,9.254913142,5.459445657,0.724944381
2010,128,21,0,0,4.871242141,9.134913142,5.459445657,0.722914298
2010,128,22,0,0,5.208992225,8.871519018,5.459445657,0.713974661
2010,128,23,0,0,5.575419267,8.751519018,5.459445657,0.71210835
2010,129,0,0,0,5.446999174,8.019796057,5.459445657,0.666439869
2010,129,1,0,0,5.321841786,7.499796057,4.949445657,0.632406288
2010,129,2,0,0,5.196585417,7.199887252,4.949445657,0.608701702
2010,129,3,0,0,4.8164925,6.619887252,4.519445657,0.577293428
2010,129,4,0,0,4.45048312,5.833173719,3.909445657,0.53945618
2010,129,5,0,0,4.083331973,5.263173719,3.379445657,0.511770066
2010,129,6,147.17,0,4.123117752,6.647805208,2.629445657,0.590191561
2010,129,7,341.42,0,4.201380725,8.727805208,2.629445657,0.710867821
2010,129,8,505.98,0,4.323563345,11.54187415,2.629445657,0.893528836
2010,129,9,670.31,0,4.824323787,12.52187415,2.629445657,0.96631885
2010,129,10,809.79,0,5.452338948,15.58677423,2.629445657,1.19587364
2010,129,11,876.85,0,6.171628634,16.56677423,2.629445657,1.29022698
2010,129,12,886.06,0,6.915901966,17.82087599,2.629445657,1.422730261
2010,129,13,837.28,0,7.679121043,18.49087599,3.849445657,1.509164323
2010,129,14,794.58,0,8.449147886,18.66525819,5.879445657,1.550432771
2010,129,15,679.12,0,9.043583361,18.58525819,7.459445657,1.566898501
2010,129,16,520.96,0,9.651512835,18.47978612,8.579445657,1.58053952
2010,129,17,359.88,0,10.25984405,18.39978612,9.279445657,1.597093465
2010,129,18,187.2,0,9.491643693,15.55908051,9.519445657,1.304807218
2010,129,19,12.736,0,8.796163937,13.76908051,8.809445657,1.135752094
2010,129,20,0,0,8.202450853,11.16491314,7.409445657,0.933594813
2010,129,21,0,0,9.095603333,10.39491314,6.069445657,0.885218306
2010,129,22,0,0,9.998824931,9.471519018,5.759445657,0.830892218
2010,129,23,0,0,10.8959855,8.701519018,5.759445657,0.788670633
2010,130,0,0,0,10.5582006,7.559796057,5.759445657,0.707404549
2010,130,1,0,0,10.22938903,6.609796057,5.759445657,0.640009476
2010,130,2,0,0,9.902019996,5.889887252,4.909445657,0.585829222
2010,130,3,0,0,9.423507839,5.159887252,4.629445657,0.536983789
2010,130,4,0,0,8.990734119,4.213173719,4.379445657,0.482477661
2010,130,5,0,0,8.623920222,3.483173719,4.039445657,0.438207327
2010,130,6,101.15,0,8.605161242,3.167805208,3.339445657,0.428841252
